task_id,task,complexity,tool_sequence,tool_transitions,tokens_per_tool,latency_per_tool,total_tokens,n_tool_calls,success
47,"Search the vector index for documents related to 'machine learning', fetch the top result URL, and g",simple,"[""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""websearch_fetch_url"", ""analytics_run_analysis""]","[[""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""analytics_run_analysis""]]","{""vector_search_index"": 17486, ""websearch_fetch_url"": 900, ""analytics_run_analysis"": 900}","{""vector_search_index"": 14032.257318496704, ""websearch_fetch_url"": 4355.09729385376, ""analytics_run_analysis"": 4355.09729385376}",19286,16,True
48,"Search the vector index for documents related to 'machine learning', fetch the top result URL, and g",simple,"[""vector_search_index"", ""websearch_fetch_url"", ""analytics_run_analysis"", ""analytics_generate_report""]","[[""vector_search_index"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""]]","{""vector_search_index"": 820, ""websearch_fetch_url"": 881, ""analytics_run_analysis"": 951, ""analytics_generate_report"": 1037}","{""vector_search_index"": 904.4759273529053, ""websearch_fetch_url"": 987.4937534332275, ""analytics_run_analysis"": 1483.494520187378, ""analytics_generate_report"": 1306.2984943389893}",4907,4,True
49,"Fetch the top result for 'best code editors 2026', run a Python script to log the finding, and read ",simple,"[""websearch_search_web"", ""filesystem_write_file"", ""code_run_code"", ""code_get_output""]","[[""websearch_search_web"", ""filesystem_write_file""], [""filesystem_write_file"", ""code_run_code""], [""code_run_code"", ""code_get_output""]]","{""websearch_search_web"": 822, ""filesystem_write_file"": 920, ""code_run_code"": 994, ""code_get_output"": 1044}","{""websearch_search_web"": 853.0068397521973, ""filesystem_write_file"": 1403.8622379302979, ""code_run_code"": 1098.8857746124268, ""code_get_output"": 799.9269962310791}",4943,4,True
50,"Search the web for the latest Python version, run a quick Python script to print it, and send the re",simple,"[""websearch_search_web"", ""websearch_fetch_url"", ""code_run_code"", ""code_get_output"", ""email_send_email""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""email_send_email""]]","{""websearch_search_web"": 817, ""websearch_fetch_url"": 872, ""code_run_code"": 1001, ""code_get_output"": 1051, ""email_send_email"": 1143}","{""websearch_search_web"": 801.4769554138184, ""websearch_fetch_url"": 980.6013107299805, ""code_run_code"": 1842.026948928833, ""code_get_output"": 971.1859226226807, ""email_send_email"": 1183.6178302764893}",6103,5,True
51,"Read inbox for client requests, embed request text, search vector index for similar past projects, c",medium,"[""email_read_inbox"", ""vector_embed_query"", ""vector_search_index"", ""calendar_create_event"", ""analytics_generate_report""]","[[""email_read_inbox"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""calendar_create_event""], [""calendar_create_event"", ""analytics_generate_report""]]","{""email_read_inbox"": 823, ""vector_embed_query"": 888, ""vector_search_index"": 952, ""calendar_create_event"": 559, ""analytics_generate_report"": 559}","{""email_read_inbox"": 754.9271583557129, ""vector_embed_query"": 1212.6662731170654, ""vector_search_index"": 1029.6871662139893, ""calendar_create_event"": 1790.1687622070312, ""analytics_generate_report"": 1790.1687622070312}",5174,5,True
52,"Read inbox for client requests, embed request text, search vector index for similar past projects, c",medium,"[""email_read_inbox"", ""vector_embed_query"", ""calendar_create_event"", ""vector_search_index"", ""analytics_generate_report""]","[[""email_read_inbox"", ""vector_embed_query""], [""vector_embed_query"", ""calendar_create_event""], [""calendar_create_event"", ""vector_search_index""], [""vector_search_index"", ""analytics_generate_report""]]","{""email_read_inbox"": 823, ""vector_embed_query"": 476, ""calendar_create_event"": 476, ""vector_search_index"": 1061, ""analytics_generate_report"": 1169}","{""email_read_inbox"": 898.9698886871338, ""vector_embed_query"": 1643.02396774292, ""calendar_create_event"": 1643.02396774292, ""vector_search_index"": 1069.3385601043701, ""analytics_generate_report"": 1360.0211143493652}",5408,5,True
53,"Search the web for conference talks on vector search, fetch two talk summaries, embed them for the i",medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_embed_query"", ""vector_embed_query"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 824, ""websearch_fetch_url"": 930, ""vector_embed_query"": 1092, ""email_send_email"": 673, ""calendar_create_event"": 673}","{""websearch_search_web"": 2217.679023742676, ""websearch_fetch_url"": 3573.65083694458, ""vector_embed_query"": 4244.574546813965, ""email_send_email"": 3117.26450920105, ""calendar_create_event"": 3117.26450920105}",5721,7,True
54,"Search for security vulnerabilities, read current policy files, embed policy text, search vector ind",medium,"[""websearch_search_web"", ""filesystem_read_file"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""code_get_output"", ""filesystem_write_file""]","[[""websearch_search_web"", ""filesystem_read_file""], [""filesystem_read_file"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""filesystem_write_file""]]","{""websearch_search_web"": 292, ""filesystem_read_file"": 292, ""vector_embed_query"": 292, ""vector_search_index"": 546, ""code_run_code"": 546, ""code_get_output"": 663, ""filesystem_write_file"": 663}","{""websearch_search_web"": 1805.0625324249268, ""filesystem_read_file"": 1805.0625324249268, ""vector_embed_query"": 1805.0625324249268, ""vector_search_index"": 2841.2039279937744, ""code_run_code"": 2841.2039279937744, ""code_get_output"": 3562.129259109497, ""filesystem_write_file"": 3562.129259109497}",4935,7,True
55,"Fetch API documentation from web, run code to test endpoints, generate technical report, email devel",medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""code_run_code"", ""code_get_output"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 814, ""websearch_fetch_url"": 867, ""code_run_code"": 966, ""code_get_output"": 1016, ""analytics_generate_report"": 1082, ""email_send_email"": 618, ""calendar_create_event"": 618}","{""websearch_search_web"": 848.2842445373535, ""websearch_fetch_url"": 1023.442268371582, ""code_run_code"": 1780.304193496704, ""code_get_output"": 815.1283264160156, ""analytics_generate_report"": 973.996639251709, ""email_send_email"": 2186.936140060425, ""calendar_create_event"": 2186.936140060425}",7402,7,True
56,"Read a batch of log files, run code to parse error rates, generate a report, embed the report for fu",medium,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""code_run_code"", ""code_get_output"", ""analytics_generate_report"", ""vector_embed_query"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""], [""analytics_generate_report"", ""vector_embed_query""], [""vector_embed_query"", ""calendar_create_event""]]","{""filesystem_read_file"": 2637, ""code_run_code"": 1125, ""code_get_output"": 1175, ""analytics_generate_report"": 1257, ""vector_embed_query"": 1311, ""calendar_create_event"": 1398}","{""filesystem_read_file"": 2850.870370864868, ""code_run_code"": 4402.833700180054, ""code_get_output"": 926.379919052124, ""analytics_generate_report"": 1036.3290309906006, ""vector_embed_query"": 896.223783493042, ""calendar_create_event"": 1222.7692604064941}",10496,8,True
57,"Read inbox for customer feedback, embed feedback text for vector search, run sentiment analysis code",medium,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""code_run_code"", ""analytics_run_analysis"", ""analytics_generate_report"", ""calendar_create_event""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""calendar_create_event""]]","{""email_read_inbox"": 2643, ""websearch_search_web"": 565, ""code_run_code"": 565, ""analytics_run_analysis"": 1221, ""analytics_generate_report"": 1314, ""calendar_create_event"": 1396}","{""email_read_inbox"": 2538.151502609253, ""websearch_search_web"": 2577.6169300079346, ""code_run_code"": 2577.6169300079346, ""analytics_run_analysis"": 1203.6912441253662, ""analytics_generate_report"": 1541.1851406097412, ""calendar_create_event"": 1422.0571517944336}",9317,8,True
58,"Read sales data files, run code to calculate variance, embed the findings, search similar historical",medium,"[""filesystem_read_file"", ""filesystem_read_file"", ""code_run_code"", ""code_get_output"", ""vector_embed_query"", ""vector_search_index"", ""analytics_generate_report"", ""email_send_email""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""]]","{""filesystem_read_file"": 860, ""code_run_code"": 1078, ""code_get_output"": 1128, ""vector_embed_query"": 1213, ""vector_search_index"": 1305, ""analytics_generate_report"": 1414, ""email_send_email"": 1553}","{""filesystem_read_file"": 3317.3398971557617, ""code_run_code"": 2451.447010040283, ""code_get_output"": 856.4116954803467, ""vector_embed_query"": 1073.6470222473145, ""vector_search_index"": 1101.1686325073242, ""analytics_generate_report"": 1368.5939311981201, ""email_send_email"": 2077.6164531707764}",10322,8,True
59,"Query the transactions database for entries older than 90 days, then insert a summary of the count i",medium,"[""database_query_db"", ""database_insert_record""]","[[""database_query_db"", ""database_insert_record""]]","{""database_query_db"": 839, ""database_insert_record"": 894}","{""database_query_db"": 2023.5397815704346, ""database_insert_record"": 1143.0737972259521}",2691,2,True
60,"Search for ML best practices, fetch paper URLs, run code to extract key metrics, embed findings for ",medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""analytics_run_analysis"", ""analytics_generate_report"", ""vector_embed_query"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""vector_embed_query""], [""vector_embed_query"", ""calendar_create_event""]]","{""websearch_search_web"": 831, ""websearch_fetch_url"": 1020, ""code_run_code"": 1399, ""analytics_run_analysis"": 1485, ""analytics_generate_report"": 1572, ""vector_embed_query"": 1643, ""calendar_create_event"": 1731}","{""websearch_search_web"": 969.6683883666992, ""websearch_fetch_url"": 13827.27861404419, ""code_run_code"": 3463.0484580993652, ""analytics_run_analysis"": 1366.708755493164, ""analytics_generate_report"": 1237.532138824463, ""vector_embed_query"": 1212.5325202941895, ""calendar_create_event"": 1400.0329971313477}",11646,11,True
